y,y_pred,y_p,y_p_pred,GAME NO.,STADIUM,DATE,TIME,AWAY TEAM,SCORE_A,HOME TEAM,SCORE_H,W,YEAR,Y_1,Y_2,A_WIN,A_SCORE,A_LOSE,H_WIN,H_SCORE,H_LOSE,H_WIN_VS,H_SCORE_VS,H_LOSE_VS,A_WIN_7,A_SCORE_7,A_LOSE_7,H_WIN_7,H_SCORE_7,H_LOSE_7,H_WIN_VS_60,H_SCORE_VS_60,H_LOSE_VS_60,GAME,A1,A2,A3,A4,A5,A6,A7,A8,A9,H1,H2,H3,H4,H5,H6,H7,H8,H9,AP,HP,A1_H_BB,A1_PA,A1_RBI,A2_H_BB,A2_PA,A2_RBI,A3_H_BB,A3_PA,A3_RBI,A4_H_BB,A4_PA,A4_RBI,A5_H_BB,A5_PA,A5_RBI,A6_H_BB,A6_PA,A6_RBI,A7_H_BB,A7_PA,A7_RBI,A8_H_BB,A8_PA,A8_RBI,A9_H_BB,A9_PA,A9_RBI,H1_H_BB,H1_PA,H1_RBI,H2_H_BB,H2_PA,H2_RBI,H3_H_BB,H3_PA,H3_RBI,H4_H_BB,H4_PA,H4_RBI,H5_H_BB,H5_PA,H5_RBI,H6_H_BB,H6_PA,H6_RBI,H7_H_BB,H7_PA,H7_RBI,H8_H_BB,H8_PA,H8_RBI,H9_H_BB,H9_PA,H9_RBI,A1_H_BB_30,A1_PA_30,A1_RBI_30,A2_H_BB_30,A2_PA_30,A2_RBI_30,A3_H_BB_30,A3_PA_30,A3_RBI_30,A4_H_BB_30,A4_PA_30,A4_RBI_30,A5_H_BB_30,A5_PA_30,A5_RBI_30,A6_H_BB_30,A6_PA_30,A6_RBI_30,A7_H_BB_30,A7_PA_30,A7_RBI_30,A8_H_BB_30,A8_PA_30,A8_RBI_30,A9_H_BB_30,A9_PA_30,A9_RBI_30,H1_H_BB_30,H1_PA_30,H1_RBI_30,H2_H_BB_30,H2_PA_30,H2_RBI_30,H3_H_BB_30,H3_PA_30,H3_RBI_30,H4_H_BB_30,H4_PA_30,H4_RBI_30,H5_H_BB_30,H5_PA_30,H5_RBI_30,H6_H_BB_30,H6_PA_30,H6_RBI_30,H7_H_BB_30,H7_PA_30,H7_RBI_30,H8_H_BB_30,H8_PA_30,H8_RBI_30,H9_H_BB_30,H9_PA_30,H9_RBI_30,AP_ERA,AP_PER_IP,AP_WHIP_HR,AP_SO,HP_ERA,HP_PER_IP,HP_WHIP_HR,HP_SO,AP_ERA_30,AP_PER_IP_30,AP_WHIP_HR_30,AP_SO_30,HP_ERA_30,HP_PER_IP_30,HP_WHIP_HR_30,HP_SO_30,A1_H_BB_VS,A1_PA_VS,A1_BSO_VS,A2_H_BB_VS,A2_PA_VS,A2_BSO_VS,A3_H_BB_VS,A3_PA_VS,A3_BSO_VS,A4_H_BB_VS,A4_PA_VS,A4_BSO_VS,A5_H_BB_VS,A5_PA_VS,A5_BSO_VS,A6_H_BB_VS,A6_PA_VS,A6_BSO_VS,A7_H_BB_VS,A7_PA_VS,A7_BSO_VS,A8_H_BB_VS,A8_PA_VS,A8_BSO_VS,A9_H_BB_VS,A9_PA_VS,A9_BSO_VS,H1_H_BB_VS,H1_PA_VS,H1_BSO_VS,H2_H_BB_VS,H2_PA_VS,H2_BSO_VS,H3_H_BB_VS,H3_PA_VS,H3_BSO_VS,H4_H_BB_VS,H4_PA_VS,H4_BSO_VS,H5_H_BB_VS,H5_PA_VS,H5_BSO_VS,H6_H_BB_VS,H6_PA_VS,H6_BSO_VS,H7_H_BB_VS,H7_PA_VS,H7_BSO_VS,H8_H_BB_VS,H8_PA_VS,H8_BSO_VS,H9_H_BB_VS,H9_PA_VS,H9_BSO_VS,H-A_WIN,H-A_SCORE,H-A_LOSE,H-A_WIN_7,H-A_SCORE_7,H-A_LOSE_7,A_OBP_16,A_OBP_79,A_RBI_46,H_OBP_16,H_OBP_79,H_RBI_46,A_PA_16,A_PA_79,H_PA_16,H_PA_79,A_OBP_16_30,A_OBP_79_30,A_RBI_46_30,H_OBP_16_30,H_OBP_79_30,H_RBI_46_30,A_PA_16_30,A_PA_79_30,H_PA_16_30,H_PA_79_30,A_OBP_16_VS,A_OBP_79_VS,H_OBP_16_VS,H_OBP_79_VS,A_BSO_16_VS,A_BSO_79_VS,H_BSO_16_VS,H_BSO_79_VS,VS_OBP_16,VS_OBP_79,VS_RBI_46,VS_PA_16,VS_PA_79,VS_OBP_16_VS,VS_OBP_79_VS,VS_BSO_16_VS,VS_BSO_79_VS,VS_ERA,VS_PER_IP,VS_WHIP_HR,VS_SO
1,0.7341349832773535,6,2.372451017787896,222,桃園,2015-09-16,18:36,中信兄弟,3,Lamigo,9,Lamigo,2015,1,6,0.6666666666666666,5.0,4.0,0.7,8.0,6.5,0.3333333333333333,6.0,5.0,0.75,4.5,3.0,0.6,8.0,7.0,0.25,6.0,6.0,222,張正偉,張志豪,蔣智賢,彭政閔,許基宏,陳子豪,王勝偉,陳家駒,黃仕豪,陽耀勳,陳冠任,林智勝,林泓育,陳俊秀,王柏融,郭嚴文,林智平,黃浩然,克拉帝,明星,6,12,0,2,16,2,6,15,2,5,11,0,8,15,3,1,5,0,1,14,1,3,3,1,0,0,0,8,19,1,7,16,1,10,24,11,11,24,5,8,21,5,10,22,8,8,18,1,3,9,1,6,18,3,23,53,1,14,58,9,22,62,9,26,63,6,23,60,8,6,23,1,12,62,7,14,40,4,0,0,0,15,39,2,25,47,2,31,75,20,28,62,13,25,68,20,17,44,12,16,57,5,15,50,3,12,47,8,1.6071428571428572,3.733333333333333,1.6964285714285716,8.839285714285715,5.163934426229509,6.1,1.8032786885245904,9.590163934426231,1.6071428571428572,3.733333333333333,1.6964285714285716,8.839285714285715,4.465648854961832,6.55,1.6030534351145038,8.244274809160306,2,4,1,3,4,0,1,3,0,1,4,1,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,6,13,3,1,9,1,2,6,2,0,0,0,0,2,1,1,12,6,1,8,1,0.033333333333333326,3.0,2.5,-0.15000000000000002,3.5,4.0,0.3783783783783784,0.23529411764705882,0.0967741935483871,0.42857142857142855,0.37777777777777777,0.26865671641791045,74,17,126,45,0.3573667711598746,0.2549019607843137,0.10273972602739725,0.4208955223880597,0.2792207792207792,0.25862068965517243,319,102,335,154,0.47368421052631576,0.0,0.34375,0.09090909090909091,0.10526315789473684,0.0,0.1875,0.36363636363636365,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0.29194207923892007,-4,-1.238954996564888,199,台南,2015-09-16,18:34,義大,9,統一7-ELEVEn,5,義大,2015,0,-4,0.4545454545454545,6.0,5.0,0.2,4.0,5.5,0.5,2.5,2.5,0.5,6.5,4.5,0.2,6.0,8.0,0.6666666666666666,3.0,4.0,199,林哲瑄,張建銘,胡金龍,高國輝,鄭達鴻,陽冠威,鄭兆行,陳凱倫,林瑋恩,林志祥,劉芙豪,潘武雄,高國慶,陳鏞基,鄧志偉,買嘉儀,高志綱,方昶詠,羅力,郭恆孝,12,29,3,11,21,3,10,27,6,9,28,10,5,17,3,11,26,4,4,11,1,8,20,2,6,19,3,10,18,1,10,23,5,0,5,0,4,19,0,7,22,3,7,12,5,1,8,0,6,12,1,7,21,4,23,70,4,22,49,6,21,61,14,21,67,15,17,48,8,13,39,4,8,22,2,16,49,3,13,45,5,19,64,4,27,69,12,15,48,6,11,45,2,22,62,11,15,34,9,2,16,0,15,39,3,13,36,4,2.4,7.5,1.2666666666666666,5.4,,,,,2.571428571428572,7.0,1.4761904761904765,4.714285714285714,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,7,3,12,3,5,15,5,6,21,3,7,22,2,7,27,8,3,13,5,3,15,1,0,0,0,-0.25454545454545446,-2.0,0.5,-0.3,-0.5,3.5,0.3918918918918919,0.36,0.23943661971830985,0.3838383838383838,0.34146341463414637,0.1509433962264151,148,50,99,41,0.3502994011976048,0.31896551724137934,0.17532467532467533,0.3385093167701863,0.32967032967032966,0.15602836879432624,334,116,322,91,,,0.2734375,0.21428571428571427,,,0.21875,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.42480812866374607,-5,-0.5347516586197428,223,台南,2015-09-17,18:33,義大,9,統一7-ELEVEn,4,義大,2015,0,-5,0.5454545454545454,6.0,5.0,0.18181818181818185,5.0,6.0,0.3333333333333333,3.0,4.0,0.5,6.5,4.5,0.16666666666666666,5.5,8.5,0.5,4.0,4.0,223,林哲瑄,張建銘,胡金龍,林益全,高國輝,鄭達鴻,陽冠威,陳凱倫,林瑋恩,林志祥,劉芙豪,潘武雄,鄧志偉,陳鏞基,張泰山,郭阜林,林志賢,方昶詠,蕭一傑,潘威倫,11,29,0,13,27,3,10,27,5,5,18,3,9,28,8,7,22,3,11,27,3,9,21,6,6,20,4,11,23,1,11,27,5,2,9,2,8,16,5,7,26,3,5,17,1,1,9,1,0,0,0,8,25,5,25,75,4,24,55,6,23,66,14,25,63,15,22,72,15,19,53,8,16,44,5,18,54,7,15,50,6,20,69,4,28,73,12,17,52,8,16,38,9,22,66,11,17,59,5,6,32,3,0,0,0,14,40,5,,,,,12.222222222222225,4.05,5.432098765432099,5.5555555555555545,,,,,7.659574468085108,4.7,3.687943262411348,3.8297872340425534,0,0,0,6,27,0,6,21,1,11,29,0,2,13,1,9,20,1,6,22,1,2,8,0,0,5,0,4,11,0,4,11,3,5,12,3,6,15,2,4,14,4,1,1,0,0,0,0,0,0,0,1,2,1,-0.36363636363636354,-1.0,1.0,-0.33333333333333337,-1.0,4.0,0.36423841059602646,0.38235294117647056,0.20588235294117646,0.3728813559322034,0.2647058823529412,0.15254237288135594,151,68,118,34,0.359375,0.3310810810810811,0.20212765957446807,0.33613445378151263,0.2777777777777778,0.15337423312883436,384,148,357,72,0.3090909090909091,0.22857142857142856,0.375,0.5,0.02727272727272727,0.02857142857142857,0.1875,0.5,1,0,0,0,0,1,1,1,1,0,0,0,0
1,0.7406183823660254,2,1.2368227624141206,224,桃園,2015-09-17,18:36,中信兄弟,9,Lamigo,11,Lamigo,2015,1,2,0.6,4.5,5.0,0.7,8.0,6.5,0.5,6.0,4.5,0.6,4.0,4.0,0.8,9.0,7.0,0.4,6.0,5.0,224,張正偉,張志豪,周思齊,彭政閔,蔣智賢,許基宏,王勝偉,陳家駒,陳江和,陽耀勳,林智平,林智勝,林泓育,陳俊秀,王柏融,陳冠任,余德龍,黃浩然,鄭錡鴻,王躍霖,10,17,0,3,21,2,4,11,1,6,15,0,8,19,3,9,19,4,3,18,2,4,6,1,4,9,0,9,22,1,3,12,1,11,24,14,9,22,4,9,20,5,11,22,9,6,16,1,0,0,0,3,18,1,27,58,1,15,63,9,27,60,8,27,67,6,24,66,10,24,64,9,14,66,8,15,43,4,10,42,4,17,43,2,15,54,3,34,80,23,30,65,14,28,72,22,19,48,14,25,51,2,10,36,2,12,51,8,2.8125,3.2,2.1875,5.625,6.923076923076924,2.6,1.5384615384615388,10.384615384615387,2.8125,3.2,2.1875,5.625,6.923076923076924,2.6,1.5384615384615388,10.384615384615387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,7,11,1,5,9,1,4,4,0,0,0,0,3,4,0,5,8,0,5,9,1,0.09999999999999998,3.5,1.5,0.20000000000000007,5.0,3.0,0.39215686274509803,0.3333333333333333,0.1320754716981132,0.4262295081967213,0.2647058823529412,0.28125,102,33,122,34,0.38095238095238093,0.2582781456953642,0.12690355329949238,0.39502762430939226,0.34057971014492755,0.2702702702702703,378,151,362,138,,,0.59375,0.6190476190476191,,,0.125,0.047619047619047616,1,0,1,1,1,0,0,0,0,1,0,0,1
1,0.5205249719368779,5,-0.42250878379419826,225,台南,2015-09-18,18:35,中信兄弟,2,統一7-ELEVEn,7,統一7-ELEVEn,2015,1,5,0.5,4.5,6.0,0.18181818181818185,5.0,8.0,0.3333333333333333,4.0,5.0,0.4,4.0,9.0,0.16666666666666666,5.5,9.0,0.4545454545454545,5.0,5.0,225,張正偉,陳子豪,周思齊,彭政閔,蔣智賢,許基宏,王勝偉,陳家駒,陳江和,劉芙豪,方昶詠,潘武雄,高國慶,買嘉儀,張泰山,周廣勝,高志綱,郭阜林,克蘭頓,賈斯汀,13,23,1,3,10,2,3,12,1,4,17,0,9,21,4,9,21,2,6,19,3,4,9,2,3,9,0,12,27,7,7,25,5,4,13,4,4,19,1,1,11,0,6,17,0,2,4,0,4,13,1,2,9,1,30,64,2,8,28,3,28,65,9,27,72,6,26,71,11,26,69,9,17,71,9,15,46,5,10,45,4,29,77,14,14,44,5,19,56,10,13,49,3,2,19,0,19,63,5,3,5,0,15,43,3,7,36,3,3.8571428571428568,7.0,1.2142857142857142,9.0,4.5,6.0,1.8333333333333333,6.0,4.148936170212767,7.05,1.5957446808510638,7.340425531914893,5.25,6.0,1.8333333333333333,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3181818181818181,0.5,2.0,-0.23333333333333336,1.5,0.0,0.3942307692307692,0.35135135135135137,0.1016949152542373,0.30357142857142855,0.3076923076923077,0.02127659574468085,104,37,112,26,0.39295392953929537,0.25925925925925924,0.12264150943396226,0.3116883116883117,0.2976190476190476,0.061068702290076333,369,162,308,84,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.608615715860411,-16,0.995506745340281,226,桃園,2015-09-18,18:35,義大,20,Lamigo,4,義大,2015,0,-16,0.6363636363636364,8.0,5.0,0.7,8.5,7.0,0.42857142857142855,6.0,6.0,0.5,6.5,4.0,1.0,9.0,7.0,0.4615384615384616,6.0,6.0,226,林哲瑄,張建銘,胡金龍,林益全,高國輝,鄭達鴻,陽冠威,陳凱倫,林瑋恩,詹智堯,藍寅倫,林智勝,林泓育,陳俊秀,王柏融,郭嚴文,余德龍,劉時豪,蔡明晋,瓦德茲,8,29,0,11,27,1,11,27,2,5,18,3,11,28,11,8,23,4,9,28,2,9,21,7,6,20,3,2,7,0,1,3,0,14,26,14,9,24,3,10,22,10,13,23,6,7,19,0,1,5,0,0,2,0,25,80,4,25,60,6,26,71,14,26,68,15,25,77,18,22,58,10,16,49,5,21,58,10,16,54,7,10,49,4,9,29,2,38,86,24,32,71,15,31,78,27,22,53,14,17,62,5,11,41,2,1,10,0,5.487804878048781,4.1,1.5853658536585369,4.390243902439025,4.11764705882353,5.1,2.2222222222222223,6.470588235294117,5.487804878048781,4.1,1.5853658536585369,4.390243902439025,4.604651162790699,5.375,2.186046511627907,7.116279069767443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636363636363636,0.5,2.0,0.5,2.5,3.0,0.35526315789473684,0.34782608695652173,0.2608695652173913,0.4666666666666667,0.3076923076923077,0.2753623188405797,152,69,105,26,0.35990338164251207,0.32919254658385094,0.21182266009852216,0.3879781420765027,0.25663716814159293,0.27722772277227725,414,161,366,113,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,1,1
0,0.3490684985022333,-10,-3.2042501092622175,227,台南,2015-09-19,17:03,中信兄弟,17,統一7-ELEVEn,7,中信兄弟,2015,0,-10,0.5,4.5,6.5,0.2727272727272727,5.0,5.0,0.5,4.0,4.5,0.4,4.0,7.0,0.3333333333333333,6.0,9.0,0.5,5.0,5.0,227,張正偉,陳子豪,周思齊,彭政閔,蔣智賢,許基宏,王勝偉,陳家駒,陳江和,林志祥,劉芙豪,潘武雄,高國慶,陳鏞基,鄧志偉,郭阜林,高志綱,方昶詠,伍鐸,林子崴,14,24,1,4,13,2,5,14,2,7,18,0,9,21,5,8,21,2,5,20,2,4,13,2,2,11,0,13,25,1,12,27,5,7,18,5,5,19,3,4,22,2,7,15,1,4,12,1,5,17,1,10,27,7,33,69,2,9,32,3,31,70,10,31,77,6,27,75,12,27,73,9,17,75,9,15,50,5,10,49,4,22,74,4,31,82,14,22,61,11,14,54,5,22,70,11,18,42,9,9,40,3,16,47,3,17,49,7,1.173913043478261,7.666666666666668,1.0,8.217391304347826,1.125,4.0,1.0,11.25,1.4594594594594594,7.4,1.3243243243243243,6.567567567567568,1.7475728155339807,2.575,0.9708737864077672,10.485436893203882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2272727272727273,0.5,-1.5,-0.06666666666666671,2.0,2.0,0.42342342342342343,0.25,0.11666666666666667,0.38095238095238093,0.3392857142857143,0.10714285714285714,111,44,126,56,0.398989898989899,0.2413793103448276,0.12,0.3368146214099217,0.3088235294117647,0.15060240963855423,396,174,383,136,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,1
0,0.5377899235772634,-4,0.19470004907802493,228,桃園,2015-09-19,17:04,義大,12,Lamigo,8,義大,2015,0,-4,0.6363636363636364,9.0,5.0,0.6,8.0,7.0,0.42857142857142855,6.0,6.0,0.5,6.5,4.0,0.8,9.0,7.0,0.42857142857142855,5.5,6.0,228,林旺衛,張建銘,胡金龍,林益全,高國輝,陽冠威,林琨笙,陳凱倫,林瑋恩,陽耀勳,王柏融,林智勝,林泓育,陳俊秀,郭嚴文,藍寅倫,郭修延,黃浩然,倪福德,王溢正,0,4,0,10,28,0,14,28,2,5,17,4,11,28,8,11,28,4,0,0,0,11,22,10,6,21,4,8,17,1,11,22,6,15,26,12,9,23,5,10,22,9,6,18,0,3,6,0,0,0,0,1,15,2,0,10,0,26,65,6,30,77,14,29,73,18,29,83,22,21,55,8,0,0,0,25,62,13,18,60,9,20,48,3,23,57,14,40,91,24,34,75,18,33,83,27,18,66,5,11,32,2,4,9,0,13,54,9,3.2142857142857144,7.0,2.071428571428572,3.2142857142857144,3.435114503816794,6.55,1.5267175572519085,8.931297709923664,3.15,6.666666666666668,1.7,2.7,3.2642487046632125,6.433333333333334,1.7616580310880832,8.393782383419689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036363636363636376,-1.0,2.0,0.30000000000000004,2.5,3.0,0.38345864661654133,0.3953488372093023,0.2191780821917808,0.4609375,0.19047619047619047,0.2222222222222222,133,43,128,21,0.371900826446281,0.3524590163934426,0.22748815165876776,0.4,0.29473684210526313,0.22321428571428573,363,122,420,95,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0.5004589590076901,-9,0.26389966527015996,229,台南,2015-09-20,17:03,中信兄弟,13,統一7-ELEVEn,4,中信兄弟,2015,0,-9,0.6,4.5,6.5,0.18181818181818185,5.0,8.0,0.3333333333333333,4.0,4.5,0.4,4.0,7.0,0.3333333333333333,6.0,9.0,0.4615384615384616,5.5,5.0,229,張正偉,陳子豪,周思齊,彭政閔,蔣智賢,許基宏,王勝偉,周聖訓,陳江和,林志祥,朱元勤,劉芙豪,高國慶,陳鏞基,郭阜林,張泰山,高志綱,羅國龍,林煜清,王鏡銘,15,27,2,7,20,4,9,16,7,11,24,0,10,23,9,8,23,1,6,22,2,1,4,0,5,13,3,12,25,1,0,7,0,11,26,5,8,21,3,7,21,5,7,17,3,6,15,0,3,15,1,1,1,0,35,71,3,12,38,5,34,71,14,34,79,5,28,77,17,28,75,7,18,77,9,1,13,0,14,51,7,23,76,3,6,21,1,32,82,14,16,53,5,25,70,14,12,45,5,20,63,5,16,47,3,4,19,1,5.806451612903227,3.1,2.2580645161290316,5.806451612903227,8.01980198019802,5.05,2.7722772277227725,5.346534653465347,5.806451612903227,3.1,2.2580645161290316,5.806451612903227,9.435483870967744,3.1,3.0645161290322585,5.806451612903228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4181818181818181,0.5,1.5,-0.06666666666666671,2.0,2.0,0.45112781954887216,0.3076923076923077,0.14285714285714285,0.38461538461538464,0.3225806451612903,0.1864406779661017,133,39,117,31,0.41605839416058393,0.23404255319148937,0.12554112554112554,0.3285302593659942,0.31007751937984496,0.14285714285714285,411,141,347,129,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,1,0
1,0.7286455731029384,1,0.5231579490687615,230,桃園,2015-09-20,17:05,義大,9,Lamigo,10,Lamigo,2015,1,1,0.6363636363636364,9.0,5.0,0.6,8.0,8.0,0.2857142857142857,6.0,9.0,0.6666666666666666,9.0,4.0,0.6,9.0,9.0,0.35714285714285715,5.5,6.0,230,林旺衛,鄭達鴻,胡金龍,林益全,高國輝,陽冠威,鄭兆行,陳凱倫,林瑋恩,陽耀勳,詹智堯,林智勝,林泓育,陳俊秀,王柏融,郭嚴文,郭修延,黃浩然,何南德,許銘傑,4,9,2,8,19,3,14,30,3,6,19,7,11,29,7,12,29,4,5,10,1,12,22,10,8,23,4,9,18,1,3,10,0,15,26,7,10,23,5,13,25,11,11,22,6,3,15,0,1,5,1,3,15,1,4,16,2,22,59,9,33,79,16,28,75,20,30,84,22,22,60,8,11,27,3,25,62,13,20,62,9,23,54,3,9,49,1,40,92,25,34,75,18,34,83,29,25,62,15,15,63,3,4,12,1,15,58,9,8.035714285714286,5.6,3.303571428571429,2.4107142857142865,3.2142857142857144,5.6,2.5892857142857144,4.017857142857143,6.1111111111111125,5.4,2.7777777777777777,3.888888888888889,3.2142857142857144,5.6,2.5892857142857144,4.017857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036363636363636376,-1.0,3.0,-0.06666666666666665,0.0,5.0,0.4074074074074074,0.45454545454545453,0.23376623376623376,0.49193548387096775,0.2,0.3142857142857143,135,55,124,35,0.3726541554959786,0.3708609271523179,0.228310502283105,0.39759036144578314,0.2556390977443609,0.2818181818181818,373,151,415,133,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0.7943789634107888,7,2.5309518184005553,231,桃園,2015-09-22,18:35,統一7-ELEVEn,1,Lamigo,8,Lamigo,2015,1,7,0.18181818181818185,5.0,9.0,0.6,8.5,9.0,0.8571428571428571,9.0,6.0,0.3333333333333333,4.5,9.0,0.6,9.0,9.0,0.6666666666666666,8.0,6.0,231,林志祥,劉芙豪,潘武雄,高國慶,陳鏞基,郭阜林,張泰山,林志賢,羅國龍,陽耀勳,藍寅倫,林智勝,林泓育,陳俊秀,王柏融,郭修延,郭永維,黃浩然,廖文揚,明星,9,25,1,8,26,2,8,21,6,8,21,4,6,21,3,9,18,3,8,15,2,0,0,0,3,5,0,12,20,1,5,9,2,14,25,6,10,23,6,13,25,14,9,21,3,2,9,1,1,4,0,6,15,1,20,71,3,30,77,13,17,51,7,16,54,6,22,66,12,14,49,5,19,59,5,0,0,0,4,15,1,27,59,3,10,29,3,39,89,25,34,77,18,34,80,33,26,65,15,4,15,1,4,16,1,16,59,8,6.9230769230769225,5.2,1.9230769230769231,5.1923076923076925,6.136363636363638,6.6,2.5,8.181818181818182,6.387096774193548,5.166666666666667,2.129032258064516,5.806451612903227,3.7786259541984735,6.55,1.7557251908396947,9.618320610687023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4181818181818181,3.5,0.0,0.26666666666666666,4.5,0.0,0.36363636363636365,0.55,0.16666666666666666,0.5121951219512195,0.32142857142857145,0.3333333333333333,132,20,123,28,0.3233695652173913,0.3108108108108108,0.13609467455621302,0.42606516290726815,0.26666666666666666,0.2972972972972973,368,74,399,90,,,,,,,,,1,0,1,0,1,0,0,0,0,0,1,1,1
0,0.3143276784877089,-6,-2.156822910273348,232,澄清湖,2015-09-23,18:35,中信兄弟,9,義大,3,中信兄弟,2015,0,-6,0.5555555555555556,5.0,7.0,0.6363636363636364,9.0,5.0,0.5,6.0,4.5,0.4,9.0,7.0,0.8,9.0,5.0,0.3636363636363637,4.0,5.0,232,張正偉,陳子豪,周思齊,彭政閔,許基宏,蔣智賢,林威助,王勝偉,陳家駒,周聖訓,陳江和,林旺衛,胡金龍,張建銘,鄭達鴻,高國輝,林益全,陽冠威,林煜清,何南德,15,29,3,8,22,5,12,21,9,14,26,2,9,24,3,9,21,9,1,4,0,8,24,3,5,19,1,1,4,0,7,18,4,6,11,2,13,27,2,7,24,1,7,16,3,12,26,8,7,21,9,11,26,4,31,67,4,14,43,6,35,70,15,33,75,4,27,72,8,26,71,16,11,29,6,18,74,10,18,54,5,1,13,0,13,49,7,6,19,2,28,72,13,24,61,6,20,51,9,28,76,21,23,67,18,23,60,8,3.8028169014084514,3.55,1.971830985915493,5.070422535211269,16.363636363636363,2.2,6.136363636363637,4.090909090909091,3.8028169014084514,3.55,1.971830985915493,5.070422535211269,11.052631578947368,3.8,3.947368421052632,2.3684210526315788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08080808080808077,4.0,-2.0,0.4,0.0,-2.0,0.46853146853146854,0.2978723404255319,0.19718309859154928,0.41,0.410958904109589,0.08955223880597014,143,47,100,73,0.41708542713567837,0.29936305732484075,0.12844036697247707,0.3471698113207547,0.3645320197044335,0.15217391304347827,398,157,265,203,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,1,0
